{'device_id': 'e2:01:00:02:0d:40', 'no': 68, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 07:54:55.180604', 'rssi': -92}
{'device_id': 'e2:01:00:02:0d:40', 'no': 69, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 07:55:06.194771', 'rssi': -85}
{'device_id': 'e2:01:00:02:0d:40', 'no': 70, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 07:55:10.728088', 'rssi': -94}
{'device_id': 'e2:01:00:02:0d:40', 'no': 71, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 07:55:17.952086', 'rssi': -95}
{'device_id': 'e2:01:00:02:0d:40', 'no': 72, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 07:55:28.818959', 'rssi': -83}
{'device_id': 'e2:01:00:02:0d:40', 'no': 73, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 07:55:28.951420', 'rssi': -98}
{'device_id': 'e2:01:00:02:0d:40', 'no': 74, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 07:55:39.300020', 'rssi': -82}
{'device_id': 'e2:01:00:02:0d:40', 'no': 75, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 07:55:39.963085', 'rssi': -96}
{'device_id': 'e2:01:00:02:0d:40', 'no': 76, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 07:55:50.522642', 'rssi': -78}
{'device_id': 'e2:01:00:02:0d:40', 'no': 77, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 07:55:50.927299', 'rssi': -90}
{'device_id': 'e2:01:00:02:0d:40', 'no': 78, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 07:56:01.299747', 'rssi': -79}
{'device_id': 'e2:01:00:02:0d:40', 'no': 79, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 07:56:01.397819', 'rssi': -95}
{'device_id': 'e2:01:00:02:0d:40', 'no': 80, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 07:56:12.297706', 'rssi': -82}
{'device_id': 'e2:01:00:02:0d:40', 'no': 81, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 07:56:12.728960', 'rssi': -95}
{'device_id': 'e2:01:00:02:0d:40', 'no': 82, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 07:56:23.506330', 'rssi': -98}
{'device_id': 'e2:01:00:02:0d:40', 'no': 83, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 07:56:34.405990', 'rssi': -82}
{'device_id': 'e2:01:00:02:0d:40', 'no': 84, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 07:56:34.616185', 'rssi': -96}
{'device_id': 'e2:01:00:02:0d:40', 'no': 85, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 07:56:45.731487', 'rssi': -86}
{'device_id': 'e2:01:00:02:0d:40', 'no': 86, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 07:56:47.203005', 'rssi': -90}
{'device_id': 'e2:01:00:02:0d:40', 'no': 87, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 07:56:56.724240', 'rssi': -103}
{'device_id': 'e2:01:00:02:0d:40', 'no': 88, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 07:57:08.647588', 'rssi': -90}
{'device_id': 'e2:01:00:02:0d:40', 'no': 89, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 07:57:30.685547', 'rssi': -97}
{'device_id': 'e2:01:00:02:0d:40', 'no': 90, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 07:57:33.427342', 'rssi': -94}
{'device_id': 'e2:01:00:02:0d:40', 'no': 91, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 07:57:45.672736', 'rssi': -97}
{'device_id': 'e2:01:00:02:0d:40', 'no': 92, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 07:57:52.710721', 'rssi': -88}
{'device_id': 'e2:01:00:02:0d:40', 'no': 93, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 07:58:08.331230', 'rssi': -96}
{'device_id': 'e2:01:00:02:0d:40', 'no': 94, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 07:58:22.848858', 'rssi': -94}
{'device_id': 'e2:01:00:02:0d:40', 'no': 95, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 07:58:24.729690', 'rssi': -87}
{'device_id': 'e2:01:00:02:0d:40', 'no': 96, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 07:58:25.925348', 'rssi': -97}
{'device_id': 'e2:01:00:02:0d:40', 'no': 97, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 07:58:38.923021', 'rssi': -91}
{'device_id': 'e2:01:00:02:0d:40', 'no': 98, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 07:58:42.757344', 'rssi': -96}
{'device_id': 'e2:01:00:02:0d:40', 'no': 99, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 07:58:50.973379', 'rssi': -88}
{'device_id': 'e2:01:00:02:0d:40', 'no': 100, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 07:59:57.882879', 'rssi': -99}
{'device_id': 'e2:01:00:02:0d:40', 'no': 101, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 08:00:07.452091', 'rssi': -97}
{'device_id': 'e2:01:00:02:0d:40', 'no': 102, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 08:00:17.010191', 'rssi': -102}
{'device_id': 'e2:01:00:02:0d:40', 'no': 103, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 08:00:28.022158', 'rssi': -103}
{'device_id': 'e2:01:00:02:0d:40', 'no': 104, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 08:00:36.831010', 'rssi': -104}
{'device_id': 'e2:01:00:02:0d:40', 'no': 105, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 08:00:48.382501', 'rssi': -85}
{'device_id': 'e2:01:00:02:0d:40', 'no': 106, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 08:00:58.829260', 'rssi': -85}
{'device_id': 'e2:01:00:02:0d:40', 'no': 107, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 08:01:00.442115', 'rssi': -100}
{'device_id': 'e2:01:00:02:0d:40', 'no': 108, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 08:01:10.382350', 'rssi': -102}
{'device_id': 'e2:01:00:02:0d:40', 'no': 109, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 08:01:11.799712', 'rssi': -103}
{'device_id': 'e2:01:00:02:0d:40', 'no': 110, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 08:01:23.901242', 'rssi': -86}
{'device_id': 'e2:01:00:02:0d:40', 'no': 111, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 08:01:43.996056', 'rssi': -99}
{'device_id': 'e2:01:00:02:0d:40', 'no': 112, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 08:01:56.330507', 'rssi': -94}
{'device_id': 'e2:01:00:02:0d:40', 'no': 113, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 08:02:05.158927', 'rssi': -83}
{'device_id': 'e2:01:00:02:0d:40', 'no': 114, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 08:02:24.957368', 'rssi': -81}
{'device_id': 'e2:01:00:02:0d:40', 'no': 115, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 08:02:25.273630', 'rssi': -93}
{'device_id': 'e2:01:00:02:0d:40', 'no': 116, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 08:02:28.133177', 'rssi': -96}
{'device_id': 'e2:01:00:02:0d:40', 'no': 117, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 08:02:38.142692', 'rssi': -90}
{'device_id': 'e2:01:00:02:0d:40', 'no': 118, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 08:02:49.045638', 'rssi': -85}
